utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:23:44.135589+00:00,1777335824135,mag,31.100000,-34.799999,-34.100002,running
2026-04-28T00:23:44.141810+00:00,1777335824141,acc,-0.453055,0.733305,-0.251934,running
2026-04-28T00:23:44.142427+00:00,1777335824142,gyro,48.857647,97.104683,11.481473,running
2026-04-28T00:23:44.143068+00:00,1777335824143,mag,31.100000,-34.799999,-34.100002,running
2026-04-28T00:23:44.149430+00:00,1777335824149,acc,-0.467703,0.731840,-0.330547,running
2026-04-28T00:23:44.149957+00:00,1777335824149,gyro,44.216167,59.484295,17.955112,running
2026-04-28T00:23:44.150600+00:00,1777335824150,mag,31.800001,-35.200001,-30.500000,running
2026-04-28T00:23:44.156828+00:00,1777335824156,acc,-0.542898,0.791898,-0.383281,running
2026-04-28T00:23:44.157429+00:00,1777335824157,gyro,34.566784,19.909601,17.405462,running
2026-04-28T00:23:44.158047+00:00,1777335824158,mag,31.800001,-35.200001,-30.500000,running
2026-04-28T00:23:44.164330+00:00,1777335824164,acc,-0.552664,0.817289,-0.464824,running
2026-04-28T00:23:44.164930+00:00,1777335824164,gyro,26.199911,-18.932226,18.443687,running
2026-04-28T00:23:44.171800+00:00,1777335824171,mag,31.800001,-35.200001,-30.500000,running
2026-04-28T00:23:44.172409+00:00,1777335824172,acc,-0.457938,0.782621,-0.481914,running
2026-04-28T00:23:44.173022+00:00,1777335824173,gyro,20.886642,-44.154987,16.184021,running
2026-04-28T00:23:44.179332+00:00,1777335824179,mag,31.800001,-35.200001,-30.500000,running
2026-04-28T00:23:44.179909+00:00,1777335824179,acc,-0.333426,0.738187,-0.429180,running
2026-04-28T00:23:44.180536+00:00,1777335824180,gyro,20.275923,-51.056129,12.275410,running
2026-04-28T00:23:44.186822+00:00,1777335824186,mag,32.500000,-33.900002,-28.400000,running
2026-04-28T00:23:44.187414+00:00,1777335824187,acc,-0.234793,0.729887,-0.320781,running
2026-04-28T00:23:44.188022+00:00,1777335824188,gyro,24.245607,-42.750332,7.572862,running
2026-04-28T00:23:44.194305+00:00,1777335824194,mag,32.500000,-33.900002,-28.400000,running
2026-04-28T00:23:44.194904+00:00,1777335824194,acc,-0.144949,0.767484,-0.218242,running
2026-04-28T00:23:44.201799+00:00,1777335824201,gyro,26.566345,-23.879063,4.274970,running
2026-04-28T00:23:44.202412+00:00,1777335824202,mag,32.500000,-33.900002,-28.400000,running
2026-04-28T00:23:44.203025+00:00,1777335824203,acc,-0.057059,0.802152,-0.141094,running
2026-04-28T00:23:44.209318+00:00,1777335824209,gyro,28.459579,2.320849,-0.000074,running
2026-04-28T00:23:44.210455+00:00,1777335824210,mag,32.500000,-33.900002,-28.400000,running
2026-04-28T00:23:44.224463+00:00,1777335824224,acc,-0.032645,0.817289,-0.090313,running
2026-04-28T00:23:44.225032+00:00,1777335824225,gyro,32.123901,34.017246,-1.404731,running
2026-04-28T00:23:44.225667+00:00,1777335824225,mag,31.700001,-38.400002,-30.400000,running
2026-04-28T00:23:44.239589+00:00,1777335824239,acc,-0.055105,0.851469,-0.045391,running
2026-04-28T00:23:44.240022+00:00,1777335824240,gyro,34.261425,61.805035,0.977079,running
2026-04-28T00:23:44.240568+00:00,1777335824240,mag,31.700001,-38.400002,-30.400000,running
2026-04-28T00:23:44.246884+00:00,1777335824246,acc,-0.147879,0.923246,-0.030254,running
2026-04-28T00:23:44.247631+00:00,1777335824247,gyro,30.230669,64.125771,3.664249,running
2026-04-28T00:23:44.248115+00:00,1777335824248,mag,31.700001,-38.400002,-30.400000,running
2026-04-28T00:23:44.261934+00:00,1777335824261,acc,-0.316824,0.998441,-0.029766,running
2026-04-28T00:23:44.269414+00:00,1777335824269,gyro,30.536028,46.109512,-6.107280,running
2026-04-28T00:23:44.269951+00:00,1777335824269,mag,31.700001,-38.400002,-30.400000,running
2026-04-28T00:23:44.270567+00:00,1777335824270,acc,-0.415457,1.053129,-0.010234,running
2026-04-28T00:23:44.276829+00:00,1777335824276,gyro,22.596663,36.765491,-10.260180,running
2026-04-28T00:23:44.277440+00:00,1777335824277,mag,31.400000,-39.799999,-28.400000,running
2026-04-28T00:23:44.278058+00:00,1777335824278,acc,-0.406180,1.065824,-0.022441,running
2026-04-28T00:23:44.284372+00:00,1777335824284,gyro,10.870826,21.680691,-6.718000,running
2026-04-28T00:23:44.299407+00:00,1777335824299,mag,31.400000,-39.799999,-28.400000,running
2026-04-28T00:23:44.299960+00:00,1777335824299,acc,-0.380301,1.068754,-0.055645,running
2026-04-28T00:23:44.300568+00:00,1777335824300,gyro,4.702549,7.023398,-7.450865,running
2026-04-28T00:23:44.306826+00:00,1777335824306,mag,31.400000,-39.799999,-28.400000,running
2026-04-28T00:23:44.307471+00:00,1777335824307,acc,-0.332938,1.053129,-0.126934,running
2026-04-28T00:23:44.314356+00:00,1777335824314,gyro,2.381810,-3.358852,-6.718000,running
2026-04-28T00:23:44.314915+00:00,1777335824314,mag,31.400000,-39.799999,-28.400000,running
2026-04-28T00:23:44.315726+00:00,1777335824315,acc,-0.270438,1.041410,-0.190410,running
2026-04-28T00:23:44.321819+00:00,1777335824321,gyro,0.610721,-8.733192,-6.718000,running
2026-04-28T00:23:44.322463+00:00,1777335824322,mag,31.700001,-40.100002,-27.200001,running
2026-04-28T00:23:44.323059+00:00,1777335824323,acc,-0.213797,1.030668,-0.218242,running
